"cycle","district_final","general_sharetotal_A_all","general_sharetotal_B_all","general_sharetotal_H_all","cand_A_all","cand_B_all","cand_H_all","dfe"
2006,"NJ4",0.0185767091589722,0.0287496689365046,0.00442302599023148,0,0,0,290
2008,"NJ4",0.00923862418724454,0.0106732430229305,0.0251736453373769,0,0,0,290
2010,"NJ4",0.000824947807614582,0.00329979123045833,0.0068058194128203,0,0,0,290
2012,"NJ4",0.0111141831449014,0.0527805463391914,0.0107736634911002,0,0,0,290
1980,"NJ5",0,0.0952380952380952,0,0,0,0,291
1982,"NJ5",0,0.0377358490566038,0,0,0,0,291
1984,"NJ5",0,0,0,0,0,0,291
1986,"NJ5",0,0,0,0,0,0,291
1988,"NJ5",0,0.00837100284614097,0.0167420056922819,0,0,0,291
1990,"NJ5",0,0.00810070800187936,0.00324028320075175,0,0,0,291
1992,"NJ5",0.00511561285041948,0.00920810313075507,0,0,0,0,291
1994,"NJ5",0,0,0,0,0,0,291
1996,"NJ5",0.0065599580162687,0.0327997900813435,0,0,0,0,291
1998,"NJ5",0.0310719834282755,0.0207146556188503,0.00310719834282755,0,0,0,291
2000,"NJ5",0.00377062532050315,0.00829537570510694,0,0,0,0,291
2002,"NJ5",0.0187663797027075,0.0180328404309405,0.0123275349838633,0,0,0,291
2004,"NJ5",0.0246315282812267,0.0117145722906568,0.00406105172742771,0,0,0,291
2006,"NJ5",0.0391936010555777,0.0175110591850651,0.022461829844717,0,0,0,291
2008,"NJ5",0.0285400432284654,0.0168438782734869,0.0126136485532432,0,0,0,291
2010,"NJ5",0.0140599050880046,0.0337879166069425,0.00193073809182529,0,0,0,291
2012,"NJ5",0.014918864330143,0.0186075945216619,0.0170501306630206,0,0,0,291
1980,"NJ6",0,0,0.0119904076738609,0,0,0,292
1982,"NJ6",0,0,0.0561797752808989,0,0,0,292
1984,"NJ6",0.181818181818182,0.0909090909090909,0.136363636363636,0,0,0,292
1986,"NJ6",0,0,0,0,0,0,292
1988,"NJ6",0.102040816326531,0.0510204081632653,0,0,0,0,292
1990,"NJ6",0,0,0,0,0,0,292
1992,"NJ6",0.00891547682198913,0.0169394059617794,0.00891547682198913,0,0,0,292
1994,"NJ6",0.0594036957261082,0.0154177530892189,0.00113365831538374,0,0,0,292
1996,"NJ6",0.0504511825554032,0.0207010682783957,0.0156601825046134,0,0,0,292
1998,"NJ6",0.0431965028663458,0.0202657361427996,0.00641093237724562,0,0,0,292
2000,"NJ6",0.133094111890393,0.00978633175664655,0.00815527646387213,0,0,0,292
2002,"NJ6",0.23976178177509,0.0151924888335207,0.0109385919601349,0,0,0,292
2004,"NJ6",0.117777895601919,0.0185784576230747,0.0136528724052915,0,0,1,292
2006,"NJ6",0.141079420700034,0.0210583062383126,0.00449243866417336,0,0,0,292
2008,"NJ6",0.0852260858207072,0.0126041118001468,0.0219564318375689,0,0,0,292
2010,"NJ6",0.0107381532241226,0.00471431117156604,0.00419049881916981,0,0,0,292
2012,"NJ6",0.0392700999427989,0.0209858873007877,0.00176604602173146,0,0,0,292
1980,"NJ7",0,0.0566471941936626,0.00708089927420782,0,0,0,293
1982,"NJ7",0.00393545848091303,0.0472255017709563,0.0118063754427391,0,0,0,293
1984,"NJ7",0,0.0833333333333333,0,0,0,0,293
1986,"NJ7",0.0509878903760357,0.0509878903760357,0.0127469725940089,0,0,0,293
1988,"NJ7",0.085397096498719,0.0555081127241674,0.0170794192997438,0,0,0,293
1990,"NJ7",0.032258064516129,0.0221774193548387,0.0362903225806452,0,0,0,293
1992,"NJ7",0.00704168678577177,0.0592076521579177,0.0066680462624451,0,0,0,293
1994,"NJ7",0.0228202402808645,0.100385437132949,0.00671025649284418,0,0,0,293
1996,"NJ7",0.0195027491946454,0.0868218834705786,0.0209877300977909,0,0,0,293
1998,"NJ7",0.0123591061894404,0.0483378375409224,0.0315843824841254,0,0,0,293
2000,"NJ7",0.0305494665910092,0.0460572940824683,0.0190101266478465,0,0,0,293
2002,"NJ7",0.013535178945217,0.0468600993643684,0.0218855111170646,0,0,0,293
2004,"NJ7",0.0222367666056663,0.0361531536535832,0.0233044259294482,0,0,0,293
2006,"NJ7",0.0150275412948007,0.0540334328589922,0.020791529736642,0,0,0,293
2008,"NJ7",0.00874834665190371,0.0336252465349662,0.0395985639763342,0,0,0,293
2010,"NJ7",0.044455237533491,0.0320767879487123,0.0155135495203781,0,0,0,293
2012,"NJ7",0.337624537384266,0.0295730958907014,0.0101836628823218,1,0,0,293
1980,"NJ8",0,0.101910828025478,0.0382165605095541,0,0,0,294
1982,"NJ8",0,0.0560224089635854,0,0,0,0,294
1984,"NJ8",0.0413223140495868,0.0413223140495868,0.0413223140495868,0,0,0,294
1986,"NJ8",0.0735294117647059,0,0.0294117647058824,0,0,0,294
1988,"NJ8",0,0.2,0,0,0,0,294
1990,"NJ8",0.0173310225303293,0.121317157712305,0,0,0,0,294
1992,"NJ8",0,0.0661768422116648,0.0177524512281411,0,0,0,294
1994,"NJ8",0.011532816104005,0.0706647095827217,0.013839379324806,0,0,0,294
1996,"NJ8",0.0155654383735705,0.0608481575603558,0.0405019059720457,0,0,0,294
1998,"NJ8",0.00859195106024676,0.090215486132591,0.034992673409005,0,0,0,294
2000,"NJ8",0.0111397964058653,0.0559470434750652,0.0296295615743633,0,0,0,294
2002,"NJ8",0.00426679569456847,0.0452893695505352,0.0320009677092635,0,0,0,294
2004,"NJ8",0.0090189247830692,0.0202148314103275,0.0744838788118991,0,0,0,294
2006,"NJ8",0.0824332891508609,0.0805432576710851,0.0519664343990256,0,0,1,294
2008,"NJ8",0.011821162363074,0.038873437770878,0.0386461077254342,0,0,0,294
2010,"NJ8",0.0265522575399449,0.0976285131777765,0.0283112399006353,0,0,0,294
2012,"NJ8",0.00700525394045534,0.0376532399299475,0.194395796847636,0,0,1,294
1980,"NJ9",0,0.0791765637371338,0.158353127474268,0,0,1,295
1982,"NJ9",0.0595044898842367,0.0324569944823109,0,0,0,0,295
1984,"NJ9",0.0311026511899874,0,0,0,0,0,295
1986,"NJ9",0.0654511453950444,0.037400654511454,0.0102851799906498,0,0,0,295
1988,"NJ9",0.0814967273471058,0,0.012016772346083,0,0,0,295
1990,"NJ9",0.0825700615174299,0.0195488721804511,0.0311004784688995,0,0,0,295
1992,"NJ9",0.0976725330124988,0.00686568432891205,0.0439730734399367,0,0,0,295
1996,"NJ9",0.0273019912252267,0.032762389470272,0.0487102192653251,0,0,0,295
1998,"NJ9",0.0176188378709777,0.0241663789716789,0.0227378245497077,0,0,0,295
2000,"NJ9",0.0376357889704385,0.00619737762392542,0.0221334915140194,0,0,0,295
2002,"NJ9",0.0479364442043217,0.000360424392513697,0.0266714050460136,0,0,0,295
2004,"NJ9",0.019530615297387,0.00542517091594083,0.0453001771481059,0,0,0,295
2006,"NJ9",0.00503001240736394,0.00335334160490929,0.0325274135676201,0,0,0,295
2008,"NJ9",0.00642939540151639,0.0270034606863688,0.0599541121191403,0,0,0,295
2010,"NJ9",0,0.0175506906753266,0.0128419687868243,0,0,0,295
2012,"NJ9",0.00833172956327984,0.0561453107633881,0.0207765914426092,0,0,0,295
1980,"NM1",0,0.0467836257309941,0.116959064327485,0,0,1,296
1982,"NM1",0.0338730438317187,0,0.152767427681051,0,0,1,296
1984,"NM1",0,0.0256629597946963,0.0940975192472198,0,0,1,296
1986,"NM1",0,0.0169491525423729,0.169491525423729,0,0,1,296
1988,"NM1",0.00312127397918735,0.0252823192314175,0.0558708042274535,0,0,0,296
1990,"NM1",0.0216912664111555,0.035880290304167,0.0964690532496126,0,0,1,296
1992,"NM1",0,0.0448010698762956,0.193527248411902,0,0,1,296
1994,"NM1",0,0.0231884057971014,0.05175983436853,0,0,0,296
1996,"NM1",0.00835701153267591,0.0451278622764499,0.0989888016045462,0,0,0,296
1998,"NM1",0.00749538097147633,0.038516888967174,0.0822205815666096,0,0,0,296
2000,"NM1",0.00532242236748,0.0444921244781531,0.0504798496415681,0,0,0,296
2002,"NM1",0.00724385149283264,0.0272035907210837,0.13690526684598,0,0,1,296
2004,"NM1",0.0106073274956136,0.0266425076295535,0.0948110891106814,0,0,1,296
2006,"NM1",0.00441754880527288,0.0351343779734646,0.0399858235788712,0,0,1,296
2008,"NM1",0.00625196855219609,0.0181095074268202,0.0836674473991613,0,0,0,296
2010,"NM1",0.00426981669915616,0.0214796954044259,0.0721844245364116,0,0,1,296
2012,"NM1",0.00590513527933287,0.037743121619336,0.130813155790392,0,0,1,296
1982,"NM2",0,0.0444444444444444,0.0444444444444444,0,0,0,297
1984,"NM2",0,0.0434782608695652,0,0,0,0,297
1986,"NM2",0,0.02750123755569,0.0453770419668885,0,0,0,297
1988,"NM2",0,0,0,0,0,0,297
1990,"NM2",0,0.0754830917874396,0,0,0,0,297
1992,"NM2",0,0.0108427949627473,0.108427949627473,0,0,1,297
1994,"NM2",0,0.0340397496431317,0.1076095311299,0,0,1,297
1996,"NM2",0,0.0193491164631234,0.0859111687248414,0,0,1,297
1998,"NM2",0.00809142540091086,0.0169534627447656,0.113287661732182,0,0,1,297
2000,"NM2",0.0317941435187638,0.00794853587969096,0.161620229553716,0,0,1,297
2002,"NM2",0.00658013141563814,0.0424561522643783,0.0512073036300251,0,0,0,297
2004,"NM2",0.00330081796579765,0.0349426130241057,0.0424705795068959,0,0,0,297
2006,"NM2",0.00975330637085972,0.0476828311464253,0.0390373077213916,0,0,0,297
2008,"NM2",0.0043541528643498,0.0384515566091222,0.0877289906135886,0,0,0,297
2010,"NM2",0.00870528029506097,0.0317615493120556,0.0712923046967506,0,0,0,297
2012,"NM2",0.00465623271826293,0.0631178212920086,0.0380259005324806,0,0,0,297
1982,"NM3",0,0,0,0,0,0,298
1984,"NM3",0.0335965059633798,0,0.256341340500588,0,0,1,298
1986,"NM3",0,0.0324324324324324,0.12972972972973,0,0,0,298
1988,"NM3",0,0.0233100233100233,0.244755244755245,0,0,1,298
1990,"NM3",0,0,0.21098137999115,0,0,1,298
1992,"NM3",0,0.0490998363338789,0.169394435351882,0,0,0,298
1994,"NM3",0.012211324293697,0.0258880075026376,0.219925950529483,0,0,0,298
1996,"NM3",0.0572041473006793,0.0286020736503396,0.131927064712192,0,0,0,298
1998,"NM3",0.00639040329254234,0.0300929900503357,0.0414149772979309,0,0,0,298
2000,"NM3",0.0173505682311096,0.00433764205777739,0.039906306931552,0,0,0,298
2002,"NM3",0.0336134453781513,0,0.0100840336134454,0,0,0,298
2004,"NM3",0.00597826086956522,0.00638586956521739,0.0692119565217391,0,0,0,298
2006,"NM3",0.00714438808316068,0.0142887761663214,0.10359362720583,0,0,0,298
2008,"NM3",0.00467870047623824,0.0173368989075553,0.165537338055523,0,0,1,298
2010,"NM3",0.0113671196750439,0.0129250497827911,0.118197503023481,0,0,1,298
2012,"NM3",0,0.0136692014766383,0.0685247195358304,0,0,1,298
1980,"NV1",0.0344530577088717,0,0,0,0,0,299
1982,"NV1",0,0,0,0,0,0,299
1984,"NV1",0.0050932056636447,0.0662116736273811,0.0356524396455129,0,0,0,299
1986,"NV1",0,0.0335946248600224,0,0,0,0,299
1988,"NV1",0.0437321534226841,0.019293597098243,0.038587194196486,0,0,0,299
1990,"NV1",0.0615817080592344,0.0217347204914945,0.0181122670762454,0,0,0,299
1992,"NV1",0.131996361780953,0.0110921312420969,0.0221842624841937,0,0,0,299
1994,"NV1",0.0266162819354309,0.0285878583750924,0.00410745091596155,0,0,0,299
1996,"NV1",0.0252751545231038,0.0247827813830433,0.0187101793222976,0,0,0,299
1998,"NV1",0.0109623159427153,0.0339831794224175,0.0537153481193051,0,0,1,299
2000,"NV1",0.0307040365260844,0.0114847159525048,0.0163364224875426,0,0,0,299
2002,"NV1",0.061061075301903,0.0478416672468518,0.0157373905417276,0,0,0,299
2004,"NV1",0,0,0,0,0,0,299
2006,"NV1",0.00105079478965505,0.021015895793101,0.00998255050172299,0,0,0,299
2008,"NV1",0.00338453800886952,0,0,0,0,0,299
2010,"NV1",0.00158252397254789,0.0930524095858161,0.0221553356156705,0,0,0,299
2012,"NV1",0,0.020550760378134,0.0385326757090012,0,0,0,299
1982,"NV2",0,0.00494427798708555,0.0197771119483422,0,0,0,300
1984,"NV2",0.0145137880986938,0,0.0145137880986938,0,0,0,300
1986,"NV2",0,0,0,0,0,0,300
1988,"NV2",0.00856164383561644,0.0128424657534247,0,0,0,0,300
1990,"NV2",0.00536480686695279,0.0579399141630901,0.00429184549356223,0,0,0,300
1992,"NV2",0.0178859660602888,0.0087248614928238,0.0104698337913886,0,0,0,300
1994,"NV2",0.0415239281636043,0.0155714730613516,0.00934288383681096,0,0,0,300
1996,"NV2",0.0159684234662125,0.0170602814809962,0.0155589767106685,0,0,0,300
1998,"NV2",0.0911854103343465,0.0151975683890578,0,0,0,0,300
2000,"NV2",0,0,0,0,0,0,300
2002,"NV2",0,0,0.0412078478056821,0,0,0,300
2004,"NV2",0.0136525481115795,0,0.0209907927215536,0,0,0,300
2006,"NV2",0.0126618184758209,0.00448328900749693,0.0143919891632211,0,0,0,300
2008,"NV2",0.0600161920883273,0.00789241973448592,0.0113876341883297,0,0,0,300
2010,"NV2",0.0248106761799054,0.0320137757160069,0.0254498217962591,0,0,0,300
2002,"NV3",0.0297946375045695,0.0683232582496483,0.0971900120352695,0,0,1,301
2004,"NV3",0.0210515196164233,0.0179750285119559,0.00909988748950499,0,0,0,301
2006,"NV3",0.0324204552346234,0.0101322054394265,0.0293557477017092,0,0,0,301
2008,"NV3",0.035286767984638,0.0278898853486829,0.016855191580291,0,0,0,301
2010,"NV3",0.0237419095137,0.0235241513232819,0.0111137459021912,0,0,0,301
2012,"NV3",0.0333308045972024,0.0239789045408825,0.0331880900202908,0,0,1,301
2012,"NV4",0.00410914538205671,0.0385672645144466,0.040891866759153,0,0,0,302
1980,"NY1",0,0,0.0609756097560976,0,0,0,303
1982,"NY1",0.0945626477541371,0,0,0,0,0,303
1984,"NY1",0,0.0697674418604651,0,0,0,0,303
1986,"NY1",0,0,0,0,0,0,303
1988,"NY1",0,0,0,0,0,0,303
1990,"NY1",0,0,0,0,0,0,303
1992,"NY1",0.0073036990426536,0,0.00561823003281046,0,0,0,303
1994,"NY1",0.0142881636852032,0.0124696701252682,0.00259784794276421,0,0,0,303
1996,"NY1",0.0418468405635375,0.00641651555307574,0.0039057051192635,0,0,0,303
1998,"NY1",0.00570469251707333,0,0.0281159845484328,0,0,0,303
2000,"NY1",0.0134888042924373,0.0097419142112047,0.0101915410209526,0,0,0,303
2002,"NY1",0.0250327288375639,0.00465725187675608,0.0169989693501597,0,0,0,303
2004,"NY1",0.00289813070569483,0.0104332705405014,0.0149253731343284,0,0,0,303
2006,"NY1",0.0126063493085283,0.00134110099026897,0.048279635649683,0,0,0,303
2008,"NY1",0.00453751598004742,0.00576834015277284,0.0305409729426269,0,0,0,303
2010,"NY1",0.00606400224458856,0.000469715487703201,0.00353933726001688,0,0,0,303
2012,"NY1",0.0118036918416705,0.00417091584511326,0.0260682240319579,0,0,0,303
1980,"NY10",NA,NA,NA,0,0,0,304
1982,"NY10",0,0,0,0,0,0,304
1984,"NY10",NA,NA,NA,0,0,0,304
1986,"NY10",0,0,0.333333333333333,0,0,0,304
1988,"NY10",0.0177462289263531,0.0177462289263531,0,0,0,0,304
1990,"NY10",0.0699300699300699,0,0,0,0,0,304
1992,"NY10",0,0.13782991202346,0.0293255131964809,0,1,0,304
1994,"NY10",0,0.0342205323193916,0,0,1,0,304
1996,"NY10",0.254777070063694,0.226114649681529,0,0,1,0,304
1998,"NY10",0.0517464424320828,0.0168175937904269,0.0517464424320828,0,1,0,304
2000,"NY10",0,0,0,0,1,0,304
2002,"NY10",0,0.0186233611442193,0,0,1,0,304
2004,"NY10",0,0,0.128485159964024,0,1,0,304
2006,"NY10",0.0454876273653566,0.507278020378457,0,0,1,0,304
2008,"NY10",0,0.0580413147110479,0,0,1,0,304
2010,"NY10",0.196844993141289,0.0733470507544582,0.109739368998628,0,1,0,304
1980,"NY11",0,0,0,0,0,0,305
1982,"NY11",0,0.0875538793103448,0,0,1,0,305
1984,"NY11",0,0,0,0,1,0,305
1986,"NY11",0,0,0,0,1,0,305
1988,"NY11",0,0,0,1,1,0,305
1990,"NY11",0.130505709624796,0,0,0,1,0,305
1992,"NY11",NA,NA,NA,0,1,0,305
1994,"NY11",0,0,0,0,1,0,305
1996,"NY11",0,0.34640522875817,0.0784313725490196,0,1,0,305
1998,"NY11",0,0.354368932038835,0,0,1,0,305
2000,"NY11",0.024024024024024,0.126126126126126,0,0,1,0,305
2002,"NY11",0.2297383535418,0.202115051508798,0.0045583006655119,0,1,0,305
2004,"NY11",0.159680638722555,0.535928143712575,0,0,1,0,305
2006,"NY11",0.0112007168458781,0.266353046594982,0.128808243727599,0,1,0,305
2008,"NY11",0.0484966052376334,0.252182347235693,0.0193986420950533,0,1,0,305
2010,"NY11",0.173652694610778,0.125748502994012,0,0,1,0,305
1980,"NY12",0,0,0,0,1,0,306
1982,"NY12",0,0,0,0,1,0,306
1984,"NY12",0,0,0,0,1,0,306
1986,"NY12",0,0,0,0,1,0,306
1988,"NY12",0,0,0,0,1,0,306
1990,"NY12",NA,NA,NA,0,1,0,306
1992,"NY12",0,0.00528401585204756,0.293262879788639,0,0,1,306
1994,"NY12",0.022075055187638,0.0198675496688742,0.461368653421634,0,0,1,306
1996,"NY12",0.0355052768187272,0,0.215480300692965,0,0,1,306
1998,"NY12",0,0,0.242424242424242,0,0,1,306
2000,"NY12",0.0188679245283019,0.0188679245283019,0.407547169811321,0,0,1,306
2002,"NY12",0,0.0376506024096386,0.295180722891566,0,0,1,306
2004,"NY12",0,0.0204918032786885,0.0204918032786885,0,0,1,306
2006,"NY12",0.0133630289532294,0.0414253897550111,0.139420935412027,0,0,1,306
2008,"NY12",0,0,0.101744186046512,0,0,1,306
2010,"NY12",0.00260281103591879,0,0.627277459656429,0,0,1,306
1980,"NY13",0.0154798761609907,0.0154798761609907,0,0,0,0,307
1982,"NY13",0,0,0,0,0,0,307
1984,"NY13",0.214285714285714,0.142857142857143,0,0,0,0,307
1986,"NY13",0.30050505050505,0,0,0,0,0,307
1988,"NY13",0.131958762886598,0,0.013745704467354,0,0,0,307
1990,"NY13",0.399071126747454,0.00465367360994769,0.00930734721989539,0,0,1,307
1992,"NY13",0.0180221508617865,0,0.0270332262926797,0,0,0,307
1994,"NY13",0.0710227272727273,0,0,0,1,0,307
1996,"NY13",0.0472741903037618,0.0150875075437538,0.00502916918125126,0,1,0,307
1998,"NY13",0.0702634880803011,0.0125470514429109,0.00941028858218319,0,0,0,307
2000,"NY13",0.141994069338851,0.00230944748778302,0.00692834246334907,0,0,0,307
2002,"NY13",0.0426632191338074,0,0.0349062702003878,0,0,0,307
2004,"NY13",0.051124079874876,0.0283781968796981,0.0163553730108184,0,0,0,307
2006,"NY13",0.0655727128889399,0,0.0156397029499086,0,0,0,307
2008,"NY13",0.0413953210484539,0.018279377164008,0.0169279835215327,0,0,0,307
2010,"NY13",0.0145358224667144,0.00297715178670113,0.0112446251328929,0,0,0,307
2012,"NY13",0.0404442834721719,0.109662360658377,0.0100607670328786,0,1,0,307
1980,"NY14",0,0,0.163265306122449,0,0,0,308
1982,"NY14",0,0.0571428571428571,0,0,0,0,308
1984,"NY14",0,0,0,0,0,0,308
1986,"NY14",0,0,0.25,0,0,0,308
1988,"NY14",0,0,0,0,0,0,308
1990,"NY14",0.0323280337817569,0.0115374852897063,0,0,0,0,308
1992,"NY14",0.0061903252644507,0.0146091676241036,0.00990452042312111,0,0,0,308
1994,"NY14",0.00443035482219509,0.0101405899263577,0.0153388729177332,0,0,0,308
1996,"NY14",0.0294699935014886,0.00755640859012529,0.00566730644259396,0,0,0,308
1998,"NY14",0.0239655495225613,0.0131061598951507,0.0239655495225613,0,0,0,308
2000,"NY14",0,0.0402635431918009,0.0622254758418741,0,0,0,308
2002,"NY14",0,0.0288437421620266,0.0125407574617507,0,0,0,308
2004,"NY14",0.00817155099942155,0.0348490319572109,0.00907950111046838,0,0,0,308
2006,"NY14",0.0102814548258579,0.00771109111939339,0.0421539647860172,0,0,0,308
2008,"NY14",0.012139030746951,0,0.0145668368963412,0,0,0,308
2010,"NY14",0.00333778460287973,0.0200267076172784,0.00524032182652118,0,0,0,308
1980,"NY15",0,0,0,0,0,0,309
1982,"NY15",0.0281148185597124,0.0280867318278845,0,1,0,0,309
1984,"NY15",0.00807102502017756,0.0221953188054883,0,0,0,0,309
1986,"NY15",0.00963855421686747,0.00963855421686747,0.00963855421686747,0,0,0,309
1988,"NY15",0.0100806451612903,0.0201612903225806,0,0,0,0,309
1990,"NY15",0.0396396396396396,0.021021021021021,0,0,0,0,309
1992,"NY15",0,0,0.0976133535067597,0,1,0,309
1994,"NY15",0,0.0566706021251476,0.0755608028335301,0,1,0,309
1996,"NY15",0.0195333372914564,0.0730273704209464,0.0653090304577569,0,1,0,309
1998,"NY15",0.0711743772241993,0,0,0,1,0,309
2000,"NY15",0,0.0641025641025641,0.0122100122100122,0,1,1,309
2002,"NY15",0,0.0598059128864816,0.00564206725344166,0,1,0,309
2004,"NY15",0.11167809938096,0.0301154425296972,0.0439183536891417,0,1,0,309
2006,"NY15",0,0.0242472207835538,0.0100221845905356,0,1,0,309
2008,"NY15",0.0098449421609648,0.086143243908442,0.0196898843219296,0,1,0,309
2010,"NY15",0.0096779351494189,0.0839455679264813,0.0119922239894973,0,1,0,309
1980,"NY16",0,0,0,0,0,0,310
1982,"NY16",0,0,0,0,1,0,310
1986,"NY16",0,0.050314465408805,0,0,1,0,310
1988,"NY16",0,0.125,0,0,1,0,310
1990,"NY16",0,0,0,0,1,0,310
1992,"NY16",NA,NA,NA,0,0,1,310
1994,"NY16",0,0.0424628450106157,0.573248407643312,0,0,1,310
1996,"NY16",0,0,0.507246376811594,0,0,1,310
1998,"NY16",0,0,0,0,0,1,310
2000,"NY16",NA,NA,NA,0,1,1,310
2002,"NY16",0,0.029806259314456,0.184798807749627,0,0,1,310
2004,"NY16",0,0.0952380952380952,0,0,1,1,310
2006,"NY16",0,0,0.255813953488372,0,1,1,310
2008,"NY16",0,0.114143920595533,0.0248138957816377,0,0,1,310
2010,"NY16",0,0.0228050171037628,0.297605473204105,0,0,1,310
2012,"NY16",0.0502346676617915,0.0179409527363541,0.12917485970175,0,0,0,310
1980,"NY17",0.0421407501053519,0,0.0421407501053519,0,0,0,311
1982,"NY17",NA,NA,NA,0,0,0,311
1984,"NY17",NA,NA,NA,0,0,0,311
1986,"NY17",0.25,0,0,0,0,0,311
1988,"NY17",0,0,0,0,0,0,311
1990,"NY17",0,0.00743099787685775,0.0796178343949045,0,0,0,311
1992,"NY17",0,0,0,0,0,0,311
1994,"NY17",0,0.046242774566474,0,0,1,0,311
1996,"NY17",0,0,0,0,0,0,311
1998,"NY17",0,0.0449438202247191,0.0224719101123595,0,0,0,311
2000,"NY17",0.0294117647058824,0.0588235294117647,0.0294117647058824,0,0,0,311
2002,"NY17",0.0110762823565898,0.0174055865603555,0.0632930420376562,0,0,0,311
2004,"NY17",0,0.002710027100271,0.0894308943089431,0,0,0,311
2006,"NY17",0.0089126559714795,0.053475935828877,0.071301247771836,0,1,0,311
2008,"NY17",0.070596272820435,0.0307435381637378,0.0986829620070596,0,0,0,311
2010,"NY17",0.0119718885690133,0.0201526790911724,0.0923830734575529,0,0,1,311
2012,"NY17",0.00764233855559801,0,0.00534963698891861,0,0,0,311
1980,"NY18",0,0.0441095386877412,0,0,0,0,312
1982,"NY18",0,0,0.534246575342466,0,0,1,312
1984,"NY18",0,0,0.392156862745098,0,0,1,312
1986,"NY18",0,0.161290322580645,0.516129032258065,0,0,1,312
1988,"NY18",0,0,0.555555555555556,0,0,1,312
1990,"NY18",0,0.0630252100840336,0.105042016806723,0,0,1,312
1992,"NY18",0.00160332465400254,0.00641329861601016,0.0365558021112579,0,0,0,312
1994,"NY18",0,0.0101723190853051,0.0254307977132627,0,0,0,312
1996,"NY18",0.00659543595831684,0,0.0225563909774436,0,0,0,312
1998,"NY18",0.00747019392623433,0,0,0,0,0,312
2000,"NY18",0.0452898550724638,0,0,0,0,0,312
2002,"NY18",0,0,0.0193050193050193,0,0,0,312
2004,"NY18",0.0348882627012248,0.0139497251904137,0,0,0,0,312
2006,"NY18",0.0607225989272341,0,0,0,0,0,312
2008,"NY18",0.086713556219289,0,0,0,0,0,312
2010,"NY18",0.00811853054597118,0.0194844733103308,0.00487111832758271,0,0,0,312
2012,"NY18",0.0150410017432625,0.0175662194644052,0.0141487194081201,0,0,0,312
1980,"NY19",0,0.4,0,0,1,0,313
1982,"NY19",0,0,0,0,0,0,313
1984,"NY19",0.0909090909090909,0,0.272727272727273,0,0,0,313
1986,"NY19",0,0,0.151515151515152,0,0,0,313
1988,"NY19",0,0,0,0,0,0,313
